"family","genus","species","lme","fao","level","FB_E_Code","source","type.length","taxo","b","a"
"Zeidae","Zeus","faber",25,27,"species",230,"fb","TL","spe-LME",2.91700005531311,0.0171499997377396
"Centriscidae","Macroramphosus","scolopax",24,27,"species",235,"fb","TL","spe-FAO",3.19350004196167,0.0036000000545755
"Belonidae","Belone","belone",24,27,"species",235,"fb","TL","spe-LME",3.44199991226196,0.000199999994947575
"Serranidae","Serranus","hepatus",24,27,"species",235,"fb","TL","spe-FAO",3.05924999713898,0.0165624999208376
"Scorpaenidae","Scorpaena","scrofa",24,27,"species",235,"fb","TL","spe-FAO",3.12400007247925,0.0120999999344349
"Macrouridae","Coryphaenoides","rupestris",24,27,"species",235,"fb","TL","gen-Ocean",2.48669993877411,0.0196850001811981
"Myctophidae","Lampanyctus","crocodilus",24,27,"species",235,"fb","TL","spe-FAO",2.98000001907349,0.00510000018402934
"Sparidae","Pagellus","",24,27,"genus",235,"fb","TL","gen-LME",3.17250001430511,0.0080899999011308
"Balistidae","Balistes","capriscus",25,27,"species",230,"fb","TL","spe-LME",2.71266667048136,0.0884333327412605
"Sparidae","Boops","boops",25,27,"species",230,"fb","TL","spe-LME",2.98249999682109,0.00985500006936491
"Mugilidae","Chelon","",25,27,"genus",230,"fb","TL","gen-LME",3.07299995422363,0.00902333358923594
"Triglidae","Chelidonichthys","lucerna",25,27,"species",230,"fb","TL","spe-LME",2.89860005378723,0.0129199997521937
"Callionymidae","Callionymus","lyra",25,27,"species",230,"fb","TL","spe-LME",2.40566670894623,0.0622666670630376
"Trachinidae","Trachinus","draco",25,27,"species",230,"fb","TL","spe-LME",3.18333335717519,0.00604999997691872
"Engraulidae","Engraulis","encrasicolus",25,27,"species",230,"fb","TL","spe-LME",3.19679413122289,0.00403264708310256
"Soleidae","Dicologlossa","cuneata",25,27,"species",230,"fb","TL","spe-LME",3.04183332125346,0.00726836667551349
"Macrouridae","Macrourus","berglax",25,27,"species",230,"fb","TL","spe-FAO",2.93849992752075,0.0122299999929965
"Xiphiidae","Xiphias","gladius",25,27,"species",230,"fb","TL","spe-Ocean",3.64000010490417,0.000490000005811453
"Labridae","Acantholabrus","palloni",25,27,"species",230,"fb","TL","spe-LME",3.07399988174438,0.0108000002801418
"Soleidae","Solea","solea",25,27,"species",230,"fb","TL","spe-LME",3.08599996566772,0.00745499995537102
"Serranidae","Serranus","cabrilla",24,27,"species",235,"fb","TL","spe-FAO",2.81968569755554,0.0253428565338254
"Labridae","Labrus","bergylta",24,27,"species",235,"fb","TL","spe-LME",3.05750000476837,0.0131999999284744
"Sparidae","Pagellus","bogaraveo",24,27,"species",235,"fb","TL","spe-LME",3.1863333384196,0.00793333320568005
"Labridae","Acantholabrus","palloni",24,27,"species",235,"fb","TL","spe-Ocean",3.07399988174438,0.0108000002801418
"Etmopteridae","Etmopterus","spinax",24,27,"species",235,"fb","TL","spe-FAO",3.13499999046326,0.00282333333355685
"Moronidae","Dicentrarchus","punctatus",24,27,"species",235,"fb","TL","spe-FAO",3.44000005722046,0.00176000001374632
"Ammodytidae","Gymnammodytes","semisquamatus",24,27,"species",235,"fb","TL","gen-Ocean",3.30699992179871,0.00120000005699694
"Centrophoridae","Deania","calcea",24,27,"species",235,"fb","TL","gen-Ocean",3.10249996185303,0.00339499994879588
"Lotidae","Gaidropsarus","macrophthalmus",24,27,"species",235,"fb","TL","spe-FAO",2.95000004768372,0.00633999984711409
"Myliobatidae","Myliobatis","aquila",24,27,"species",235,"fb","TL","spe-Ocean",3.16999995708466,0.0103499998513144
"Soleidae","Solea","senegalensis",24,27,"species",235,"fb","TL","spe-FAO",3.07833337783813,0.0077433333111306
"Centrophoridae","Deania","calcea",25,27,"species",230,"fb","TL","gen-Ocean",3.10249996185303,0.00339499994879588
"Sternoptychidae","Argyropelecus","olfersii",25,27,"species",230,"fb","TL","spe-Ocean",3,0.0187928676605225
"Etmopteridae","Etmopterus","spinax",25,27,"species",230,"fb","TL","spe-LME",3.13499999046326,0.00282333333355685
"Lotidae","Gaidropsarus","biscayensis",25,27,"species",230,"fb","TL","gen-LME",3.17599999904633,0.00427499995566905
"Myctophidae","Notoscopelus","kroyeri",25,27,"species",230,"fb","TL","fam-LME",2.98000001907349,0.00510000018402934
"Alepocephalidae","Xenodermichthys","copei",25,27,"species",230,"fb","TL","spe-Ocean",3,0.00587228033691645
"Hexanchidae","Hexanchus","griseus",24,27,"species",235,"fb","TL","spe-Ocean",3,0.0134958401322365
"Lotidae","Molva","macrophthalma",25,27,"species",230,"fb","TL","gen-FAO",3.43600010871887,0.00100000004749745
"Sternoptychidae","Argyropelecus","hemigymnus",25,27,"species",230,"fb","TL","gen-Ocean",3,0.0169426177938779
"Sternoptychidae","Argyropelecus","olfersii",24,27,"species",235,"fb","TL","spe-Ocean",3,0.0187928676605225
"Berycidae","Beryx","decadactylus",24,27,"species",235,"fb","TL","spe-Ocean",3,0.0139394626021385
"Moridae","Mora","moro",24,27,"species",235,"fb","TL","spe-FAO",3.36999988555908,0.00240000011399388
"Alepocephalidae","Xenodermichthys","copei",24,27,"species",235,"fb","TL","spe-Ocean",3,0.00587228033691645
"Phosichthyidae","Polymetme","corythaeola",24,27,"species",235,"fb","TL","spe-FAO",3.1159999370575,0.00337000004947186
"Lotidae","Gaidropsarus","biscayensis",24,27,"species",235,"fb","TL","gen-LME",2.95900011062622,0.0108000002801418
"Macrouridae","Macrourus","berglax",24,27,"species",235,"fb","TL","spe-FAO",2.93849992752075,0.0122299999929965
"Macrouridae","Hymenocephalus","italicus",24,27,"species",235,"fb","TL","fam-FAO",3.05175000429153,0.104886247368995
"Synaphobranchidae","Synaphobranchus","kaupii",24,27,"species",235,"fb","TL","spe-Ocean",3.17750000953674,0.000704999984009191
"Rajidae","Rajella","bathyphila",24,27,"species",235,"fb","TL","gen-Ocean",3,0.0048686983063817
"Sternoptychidae","Maurolicus","muelleri",24,27,"species",235,"fb","TL","spe-Ocean",3.96099996566772,0.00164000003132969
"Lotidae","Gaidropsarus","mediterraneus",24,27,"species",235,"fb","TL","spe-Ocean",2.99860000610352,0.00620199991390109
"Trichiuridae","Lepidopus","caudatus",24,27,"species",235,"fb","TL","spe-FAO",3.20000004768372,0.000296666674936811
"Myctophidae",NA,"",24,27,"family",235,"fb","TL","fam-FAO",2.98000001907349,0.00510000018402934
"Sparidae","Diplodus","sargus",24,27,"species",235,"fb","TL","gen-FAO",3.10258410193703,0.0137847727587955
"Scyliorhinidae","Scyliorhinus","stellaris",24,27,"species",235,"fb","TL","gen-LME",2.90400004386902,0.00335999997332692
"Scophthalmidae","Zeugopterus","punctatus",24,27,"species",235,"fb","TL","spe-LME",3.14599990844727,0.0138999996706843
"Labridae","Centrolabrus","exoletus",24,27,"species",235,"fb","TL","spe-LME",3.23000001907349,0.00488499994389713
"Gadidae","Raniceps","raninus",24,27,"species",235,"fb","TL","spe-LME",3.26699995994568,0.00620000017806888
"Gadidae","Trisopterus","minutus",25,27,"species",230,"fb","TL","spe-LME",3.07299995422363,0.00716666675483187
"Myctophidae",NA,"",25,27,"family",230,"fb","TL","fam-LME",2.98000001907349,0.00510000018402934
"Lamnidae","Lamna","nasus",24,27,"species",235,"fb","TL","spe-LME",2.59450006484985,0.0804999992251396
"Rajidae","Dipturus","oxyrinchus",24,27,"species",235,"fb","TL","spe-FAO",3.53900003433228,0.00047999998787418
"Dalatiidae","Dalatias","licha",24,27,"species",235,"fb","TL","fam-Ocean",3.24000000953674,0.00181000004522502
"Polyprionidae","Polyprion","americanus",24,27,"species",235,"fb","TL","spe-LME",2.68799996376038,0.00667000003159046
"Scorpaenidae","Scorpaena","porcus",24,27,"species",235,"fb","TL","spe-LME",3,0.0175999999046326
"Gobiidae","Lesueurigobius","friesii",25,27,"species",230,"fb","TL","spe-LME",3.51500010490417,0.00257000001147389
"Squalidae","Squalus","acanthias",25,27,"species",230,"fb","TL","spe-Ocean",3.03825001716614,0.00534400002215989
"Cepolidae","Cepola","macrophthalma",25,27,"species",230,"fb","TL","spe-LME",2.08899998664856,0.0198500002734363
"Labridae","Labrus","mixtus",25,27,"species",230,"fb","TL","spe-LME",3.25699996948242,0.00499999988824129
"Rajidae","Raja","clavata",25,27,"species",230,"fb","TL","spe-LME",3.26525002717972,0.00208750000456348
"Ophidiidae","Ophidion","barbatum",25,27,"species",230,"fb","TL","spe-Ocean",2.63200008869171,0.0394500005058944
"Carapidae","Echiodon","drummondii",25,27,"species",230,"fb","TL","spe-Ocean",3,0.000592592579778284
"Myctophidae","Diaphus","",25,27,"genus",230,"fb","TL","gen-Ocean",2.94479999542236,0.0133699998259544
"Sternoptychidae","Maurolicus","muelleri",25,27,"species",230,"fb","TL","spe-Ocean",3.96099996566772,0.00164000003132969
"Syngnathidae","Nerophis","lumbriciformis",24,27,"species",235,"fb","TL","spe-LME",3,0.000419999996665865
"Moridae","Halargyreus","johnsonii",24,27,"species",235,"fb","TL","fam-FAO",3.51499996185303,0.00120000002207234
"Sternoptychidae","Argyropelecus","",24,27,"genus",235,"fb","TL","gen-Ocean",3,0.0169426177938779
"Etmopteridae","Centroscyllium","fabricii",24,27,"species",235,"fb","TL","fam-FAO",3.09200000762939,0.00308499997481704
"Trachichthyidae","Hoplostethus","mediterraneus mediterraneus",24,27,"species",235,"fb","TL","gen-LME",3.3050000667572,0.0049200002104044
"Macrouridae","Nezumia","sclerorhynchus",24,27,"species",235,"fb","TL","spe-FAO",3.23300004005432,0.000899999984540045
"Serranidae","Serranus","scriba",24,27,"species",235,"fb","TL","spe-FAO",3.09999990463257,0.00999999977648258
"Syngnathidae","Hippocampus","guttulatus",24,27,"species",235,"fb","TL","spe-FAO",2.80900001525879,0.00486000010278076
"Triglidae","Trigla","lyra",24,27,"species",235,"fb","TL","spe-FAO",2.96000003814697,0.00820000004023314
"Syngnathidae","Entelurus","aequoreus",24,27,"species",235,"fb","TL","spe-LME",3,0.00022000000171829
"Lotidae","Gaidropsarus","macrophthalmus",25,27,"species",230,"fb","TL","spe-LME",2.95000004768372,0.00633999984711409
"Mullidae","Mullus","surmuletus",25,27,"species",230,"fb","TL","spe-LME",3.13284598986308,0.00946899993966023
"Paralepididae","Arctozenus","risso",25,27,"species",230,"fb","TL","fam-Ocean",2.94599997997284,0.00265999999828637
"Chimaeridae","Chimaera","monstrosa",25,27,"species",230,"fb","TL","spe-LME",3.27049994468689,0.00387000006594462
"Berycidae","Beryx","splendens",25,27,"species",230,"fb","TL","gen-Ocean",3,0.0139394626021385
"Sparidae","Diplodus","vulgaris",24,27,"species",235,"fb","TL","spe-FAO",3.07218000888824,0.0138199999462813
"Chlorophthalmidae","Chlorophthalmus","agassizi",24,27,"species",235,"fb","TL","spe-FAO",3.09449994564056,0.00553000008221716
"Gobiidae","Pomatoschistus","norvegicus",24,27,"species",235,"fb","TL","gen-FAO",3.15666675567627,0.00755333326136072
"Myxinidae","Myxine","glutinosa",24,27,"species",235,"fb","TL","fam-Ocean",2.71470198631287,0.00806500012986362
"Scomberesocidae","Scomberesox","saurus saurus",24,27,"species",235,"fb","TL","gen-LME",3.19300007820129,0.00150000001303852
"Myctophidae","Myctophum","punctatum",24,27,"species",235,"fb","TL","spe-Ocean",3,0.00803690031170845
"Paralepididae","Arctozenus","risso",24,27,"species",235,"fb","TL","fam-Ocean",2.94599997997284,0.00265999999828637
"Ammodytidae","Ammodytes","marinus",24,27,"species",235,"fb","TL","spe-Ocean",3.43950009346008,0.00100000004749745
"Gobiidae","Pomatoschistus","lozanoi",24,27,"species",235,"fb","TL","gen-FAO",3.15666675567627,0.00755333326136072
"Scorpaenidae","Scorpaena","notata",24,27,"species",235,"fb","TL","spe-FAO",3.05215388077956,0.0174892307975544
"Blenniidae","Blennius","ocellaris",25,27,"species",230,"fb","TL","spe-LME",2.93650007247925,0.0153999999165535
"Somniosidae","Scymnodon","ringens",25,27,"species",230,"fb","TL","fam-FAO",3.23775005340576,0.015087999869138
"Stichaeidae","Chirolophis","ascanii",24,27,"species",235,"fb","TL","fam-Ocean",2.59604999423027,0.0634550015674904
"Ammodytidae","Ammodytes","tobianus",25,27,"species",230,"fb","TL","spe-LME",2.55999994277954,0.00980000011622906
"Lotidae","Enchelyopus","cimbrius",25,27,"species",230,"fb","TL","spe-FAO",3.10599994659424,0.00350000010803342
"Myctophidae","Ceratoscopelus","maderensis",25,27,"species",230,"fb","TL","fam-LME",2.98000001907349,0.00510000018402934
"Moridae","Halargyreus","johnsonii",25,27,"species",230,"fb","TL","fam-LME",3.38999998569489,0.00205000006826594
"Molidae","Mola","mola",24,27,"species",235,"fb","TL","spe-FAO",3.02499997615814,0.0516999997198582
"Myctophidae","Lampanyctus","crocodilus",25,27,"species",230,"fb","TL","spe-LME",2.98000001907349,0.00510000018402934
"Moridae","Mora","moro",25,27,"species",230,"fb","TL","spe-LME",3.36999988555908,0.00240000011399388
"Synaphobranchidae","Synaphobranchus","kaupii",25,27,"species",230,"fb","TL","spe-Ocean",3.17750000953674,0.000704999984009191
"Macrouridae","Coelorinchus","caelorhincus",24,27,"species",235,"fb","TL","spe-FAO",3.06449997425079,0.0648449987638742
"Gadidae","Melanogrammus","aeglefinus",25,27,"species",230,"fb","TL","spe-Ocean",3.11500000953674,0.00618000002577901
"Myctophidae","Myctophum","punctatum",25,27,"species",230,"fb","TL","spe-Ocean",3,0.00803690031170845
"Stomiidae","Stomias","boa boa",25,27,"species",230,"fb","TL","gen-Ocean",3.10599994659424,0.00126000004820526
"Macrouridae","Coelorinchus","caelorhincus",25,27,"species",230,"fb","TL","spe-LME",3.06449997425079,0.0648449987638742
"Trichiuridae","Lepidopus","caudatus",25,27,"species",230,"fb","TL","spe-LME",3.20000004768372,0.000296666674936811
"Myctophidae","Ceratoscopelus","maderensis",24,27,"species",235,"fb","TL","fam-FAO",2.98000001907349,0.00510000018402934
"Paralepididae","Macroparalepis","affinis",24,27,"species",235,"fb","TL","fam-Ocean",2.94599997997284,0.00265999999828637
"Sternoptychidae","Argyropelecus","hemigymnus",24,27,"species",235,"fb","TL","gen-Ocean",3,0.0169426177938779
"Stomiidae","Stomias","boa boa",24,27,"species",235,"fb","TL","gen-Ocean",3.10599994659424,0.00126000004820526
"Macrouridae","Trachyrincus","scabrus",24,27,"species",235,"fb","TL","spe-FAO",3.23200011253357,0.00129000004380941
"Myctophidae","Myctophum","",24,27,"genus",235,"fb","TL","gen-Ocean",2.53575003147125,0.0388667250517756
"Dalatiidae","Dalatias","licha",25,27,"species",230,"fb","TL","fam-Ocean",3.24000000953674,0.00181000004522502
"Trachichthyidae","Hoplostethus","mediterraneus mediterraneus",25,27,"species",230,"fb","TL","gen-LME",3.12633339564006,0.010489999782294
"Gadidae","Pollachius","pollachius",25,27,"species",230,"fb","TL","spe-FAO",3.10833334922791,0.00595333334058523
"Sparidae","Pagellus","acarne",25,27,"species",230,"fb","TL","spe-LME",3.09955554538303,0.0110944444313645
"Scorpaenidae","Scorpaena","notata",25,27,"species",230,"fb","TL","spe-LME",3.05950002670288,0.0178259999956936
"Sparidae","Spondyliosoma","cantharus",25,27,"species",230,"fb","TL","spe-LME",3.05971424920218,0.0124457141916667
"Gobiidae","Pomatoschistus","",25,27,"genus",230,"fb","TL","gen-LME",3.16500008106232,0.00738999992609024
"Rajidae","Raja","montagui",25,27,"species",230,"fb","TL","spe-FAO",3.27050006389618,0.00235500000417233
"Triglidae","Chelidonichthys","obscurus",25,27,"species",230,"fb","TL","spe-LME",3.23266669114431,0.00509499995193134
"Berycidae","Beryx","decadactylus",25,27,"species",230,"fb","TL","spe-Ocean",3,0.0139394626021385
"Myctophidae","Myctophum","",25,27,"genus",230,"fb","TL","gen-Ocean",2.53575003147125,0.0388667250517756
"Scombridae","Scomber","japonicus",24,27,"species",235,"fb","TL","spe-Ocean",3.2137143101011,0.00778714288441863
"Scombridae","Scomber","japonicus",25,27,"species",230,"fb","TL","spe-LME",3.35899996757507,0.00257666665129364
"Lotidae","Molva","dypterygia",24,27,"species",235,"fb","TL","spe-LME",3.1489999294281,0.00190999999176711
"Chlorophthalmidae","Chlorophthalmus","agassizi",25,27,"species",230,"fb","TL","spe-LME",3.09449994564056,0.00553000008221716
"Bothidae","Arnoglossus","imperialis",25,27,"species",230,"fb","TL","spe-LME",3.16799998283386,0.00523749989224598
"Scorpaenidae","Scorpaena","scrofa",25,27,"species",230,"fb","TL","spe-LME",3.12400007247925,0.0120999999344349
"Sciaenidae","Umbrina","canariensis",25,27,"species",230,"fb","TL","spe-LME",3.21000003814697,0.0082999998703599
"Scombridae","Scomber","colias",24,27,"species",235,"fb","TL","spe-FAO",3.13100004196167,0.00510000018402934
"Phosichthyidae","Polymetme","thaeocoryla",24,27,"species",235,"fb","TL","gen-FAO",3.1159999370575,0.00337000004947186
"Gobiidae","Buenia","jeffreysii",24,27,"species",235,"fb","TL","fam-LME",3,0.0110999997705221
"Clupeidae","Spratelloides","lewisi",24,27,"species",235,"fb","TL","fam-LME",3.03755882908316,0.00786608826327959
"Somniosidae","Scymnodon","ringens",24,27,"species",235,"fb","TL","fam-FAO",3.23775005340576,0.015087999869138
"Centrophoridae","Deania","profundorum",24,27,"species",235,"fb","TL","spe-Ocean",3.20499992370605,0.00161000003572553
"Paralepididae","Lestidiops","jayakari jayakari",24,27,"species",235,"fb","TL","gen-Ocean",2.92799997329712,0.00127999996766448
"Myctophidae","Benthosema","glaciale",24,27,"species",235,"fb","TL","fam-FAO",2.98000001907349,0.00510000018402934
"Macrouridae","Nezumia","aequalis",25,27,"species",230,"fb","TL","spe-Ocean",3,0.0037599999923259
"Etmopteridae","Etmopterus","princeps",25,27,"species",230,"fb","TL","gen-LME",3.09200000762939,0.00308499997481704
"Centrophoridae","Deania","profundorum",25,27,"species",230,"fb","TL","spe-Ocean",3.20499992370605,0.00161000003572553
"Macrouridae","Trachyrincus","scabrus",25,27,"species",230,"fb","TL","spe-LME",3.23200011253357,0.00129000004380941
"Paralepididae","Lestidiops","jayakari jayakari",25,27,"species",230,"fb","TL","gen-Ocean",2.92799997329712,0.00127999996766448
"Myctophidae","Benthosema","glaciale",25,27,"species",230,"fb","TL","fam-LME",2.98000001907349,0.00510000018402934
"Phosichthyidae","Polymetme","thaeocoryla",25,27,"species",230,"fb","TL","gen-LME",3.1159999370575,0.00337000004947186
"Bramidae","Brama","brama",25,27,"species",230,"fb","TL","spe-Ocean",3.60899996757507,0.00109999999403954
"Scombridae","Scomber","colias",25,27,"species",230,"fb","TL","spe-LME",3.13100004196167,0.00510000018402934
"Serranidae","Serranus","cabrilla",25,27,"species",230,"fb","TL","spe-LME",2.81968569755554,0.0253428565338254
"Triglidae","Chelidonichthys","lastoviza",25,27,"species",230,"fb","TL","gen-LME",3.05914289610726,0.0092692856643615
"Moronidae","Dicentrarchus","labrax",25,27,"species",230,"fb","TL","spe-LME",3.00950002670288,0.00959500018507242
"Soleidae","Microchirus","",24,27,"genus",235,"fb","TL","gen-LME",3.0789999961853,0.00889999978244305
"Dasyatidae","Dasyatis","tortonesei",24,27,"species",235,"fb","TL","gen-Ocean",2.90006997585297,0.019950026035076
"Labridae","Symphodus","melops",24,27,"species",235,"fb","TL","spe-LME",3.12333337465922,0.00832000002264977
"Mugilidae","Chelon","auratus",24,27,"species",235,"fb","TL","gen-FAO",3.07299995422363,0.00902333358923594
"Gobiesocidae","Lepadogaster","",24,27,"genus",235,"fb","TL","gen-Ocean",3,0.0230653770267963
"Argentinidae",NA,"",24,27,"family",235,"fb","TL","fam-LME",3.05299997329712,0.00529999984428287
"Ammodytidae",NA,"",24,27,"family",235,"fb","TL","fam-FAO",2.55999994277954,0.00980000011622906
"Macrouridae",NA,"",24,27,"family",235,"fb","TL","fam-FAO",3.05175000429153,0.104886247368995
"Syngnathidae",NA,"",24,27,"family",235,"fb","TL","fam-LME",3.17566665013631,0.000233333332289476
"Scorpaenidae",NA,"",24,27,"family",235,"fb","TL","fam-LME",3,0.0175999999046326
"Pholidae","Pholis","gunnellus",24,27,"species",235,"fb","TL","spe-LME",3.01799988746643,0.00430000014603138
"Blenniidae","Parablennius","gattorugine",24,27,"species",235,"fb","TL","spe-LME",3,0.0115000000223517
"Mullidae","Mullus","barbatus barbatus",24,27,"species",235,"fb","TL","spe-FAO",3.01774996519089,0.00870750010653865
"Lotidae","Gaidropsarus","",24,27,"genus",235,"fb","TL","gen-LME",2.95900011062622,0.0108000002801418
"Cyclopteridae","Cyclopterus","lumpus",24,27,"species",235,"fb","TL","spe-LME",2.93899989128113,0.0586999990046024
"Zoarcidae",NA,"",24,27,"family",235,"fb","TL","fam-FAO",3.26167494058609,0.00362999997560109
"Sparidae",NA,"",24,27,"family",235,"fb","TL","fam-LME",3.10726001262665,0.0210950003005564
"Gobiesocidae","Diplecogaster","bimaculata bimaculata",24,27,"species",235,"fb","TL","fam-Ocean",3.07266664505005,0.0111242294078693
"Pentanchidae","Galeus","murinus",24,27,"species",235,"fb","TL","gen-FAO",3.09416667620341,0.00204333331203088
"Rajidae","Amblyraja","radiata",24,27,"species",235,"fb","TL","spe-LME",2.19000005722046,0.157000005245209
"Cyprinidae","Abramis","",24,27,"genus",235,"fb","TL","gen-Ocean",3.16242856638772,0.00884499996235328
"Cottidae","Micrenophrys","lilljeborgii",24,27,"species",235,"fb","TL","fam-LME",3.06200003623962,0.0139999999664724
"Cottidae",NA,"",24,27,"family",235,"fb","TL","fam-LME",3.06200003623962,0.0139999999664724
"Syngnathidae","Nerophis","",24,27,"genus",235,"fb","TL","gen-LME",3,0.000419999996665865
"Pleuronectidae","Hippoglossus","hippoglossus",24,27,"species",235,"fb","TL","spe-FAO",3.1010000705719,0.020299999974668
"Petromyzontidae","Lampetra","fluviatilis",24,27,"species",235,"fb","TL","spe-FAO",3.07050001621246,0.00151299999561161
"Rajidae","Rostroraja","alba",24,27,"species",235,"fb","TL","spe-Ocean",3.02999997138977,0.00529000000096858
"Labridae",NA,"",24,27,"family",235,"fb","TL","fam-LME",3.12630002498627,0.0086329999845475
"Bramidae","Brama","brama",24,27,"species",235,"fb","TL","spe-LME",3.60899996757507,0.00109999999403954
"Myctophidae","Lampanyctus","",24,27,"genus",235,"fb","TL","gen-FAO",2.98000001907349,0.00510000018402934
"Notacanthidae",NA,"",24,27,"family",235,"fb","TL","fam-FAO",3.05999994277954,0.00120000005699694
"Somniosidae","Centroscymnus","coelolepis",24,27,"species",235,"fb","TL","spe-Ocean",3.25999999046326,0.011852999945404
"Lotidae","Brosme","brosme",24,27,"species",235,"fb","TL","spe-LME",3.18899989128113,0.00514000002294779
"Notacanthidae","Notacanthus","bonaparte",24,27,"species",235,"fb","TL","spe-FAO",3.05999994277954,0.00120000005699694
"Epigonidae","Epigonus","telescopus",24,27,"species",235,"fb","TL","spe-Ocean",3,0.013363491743803
"Callionymidae",NA,"",24,27,"family",235,"fb","TL","fam-LME",2.72300004959106,0.00846666687478622
"Percidae","Sander","lucioperca",24,27,"species",235,"fb","TL","spe-LME",3.15000001589457,0.00446999996590118
"Cottidae","Triglops","murrayi",24,27,"species",235,"fb","TL","spe-Ocean",3,0.00880332756787539
"Centrolophidae","Centrolophus","niger",24,27,"species",235,"fb","TL","spe-LME",3.34599995613098,0.00240000011399388
"Scophthalmidae","Zeugopterus","regius",24,27,"species",235,"fb","TL","gen-LME",3.14599990844727,0.0138999996706843
"Macrouridae","Nezumia","aequalis",24,27,"species",235,"fb","TL","spe-Ocean",3,0.0037599999923259
"Stomiidae","Chauliodus","sloani",24,27,"species",235,"fb","TL","spe-FAO",3.1800000667572,0.000899999984540045
"Trichiuridae","Aphanopus","carbo",24,27,"species",235,"fb","TL","spe-FAO",3.37099997202555,0.000243666669121012
"Centrophoridae","Centrophorus","squamosus",24,27,"species",235,"fb","TL","gen-Ocean",3.13012498617172,0.00477374995534774
"Macrouridae","Trachyrincus","murrayi",24,27,"species",235,"fb","TL","gen-FAO",3.23200011253357,0.00129000004380941
"Hexanchidae","Heptranchias","perlo",24,27,"species",235,"fb","TL","fam-Ocean",3,0.0100879201199859
"Mullidae",NA,"",24,27,"family",235,"fb","TL","fam-LME",3.24300003051758,0.00609666667878628
"Mullidae","Mullus","",24,27,"genus",235,"fb","TL","gen-LME",3.24300003051758,0.00609666667878628
"Sebastidae","Sebastes","",24,27,"genus",235,"fb","TL","gen-LME",3.13700008392334,0.0115000000223517
"Macrouridae","Coelorinchus","labiatus",24,27,"species",235,"fb","TL","gen-FAO",3.06449997425079,0.0648449987638742
"Balistidae","Balistes","",24,27,"genus",235,"fb","TL","gen-LME",3.08899998664856,0.0124000003561378
"Somniosidae","Centroscymnus","crepidater",24,27,"species",235,"fb","TL","gen-Ocean",3.20249998569489,0.0177565003250493
"Chimaeridae","Hydrolagus","mirabilis",24,27,"species",235,"fb","TL","gen-Ocean",3.14199995994568,0.00528249976923689
"Paralepididae","Magnisudis","atlantica",24,27,"species",235,"fb","TL","fam-Ocean",2.94599997997284,0.00265999999828637
"Gasterosteidae","Spinachia","spinachia",24,27,"species",235,"fb","TL","spe-LME",3,0.00209999992512167
"Chimaeridae","Chimaera","opalescens",24,27,"species",235,"fb","TL","gen-FAO",3.27049994468689,0.00387000006594462
"Stichaeidae","Lumpenus","lampretaeformis",24,27,"species",235,"fb","TL","spe-Ocean",2.08999991416931,0.0164000000804663
"Petromyzontidae",NA,"",24,27,"family",235,"fb","TL","fam-LME",3,0.00173000001814216
"Ammodytidae","Hyperoplus","",24,27,"genus",235,"fb","TL","gen-Ocean",3,0.00235768174752593
"Salmonidae","Salmo","",24,27,"genus",235,"fb","TL","gen-FAO",3.13247376680374,0.00727375003043562
"Arhynchobatidae","Bathyraja","brachyurops",24,27,"species",235,"fb","TL","gen-Ocean",3.106732006073,0.00464555999264121
"Salmonidae","Salmo","trutta trutta",24,27,"species",235,"fb","TL","gen-FAO",3.13247376680374,0.00727375003043562
"Clupeidae","Alosa","",25,27,"genus",230,"fb","TL","gen-LME",2.72019996643066,0.0433719988912344
"Serranidae","Serranus","hepatus",25,27,"species",230,"fb","TL","spe-LME",3.05924999713898,0.0165624999208376
"Carangidae","Trachurus","picturatus",25,27,"species",230,"fb","TL","spe-LME",3.07375001907349,0.00647749996278435
"Triglidae","Lepidotrigla","",25,27,"genus",230,"fb","TL","gen-LME",3.13799996376038,0.00823999987915158
"Centriscidae","Macroramphosus","",25,27,"genus",230,"fb","TL","gen-LME",2.88499999046326,0.012799999754255
"Citharidae","Citharus","linguatula",25,27,"species",230,"fb","TL","spe-LME",3.04839997291565,0.00712800011970103
"Engraulidae","Engraulis","",25,27,"genus",230,"fb","TL","gen-LME",3.19679413122289,0.00403264708310256
"Sparidae","Pagrus","pagrus",25,27,"species",230,"fb","TL","spe-LME",2.93133330345154,0.0211333331341545
"Ammodytidae","Hyperoplus","lanceolatus",25,27,"species",230,"fb","TL","gen-Ocean",3,0.00235768174752593
"Rajidae","Raja","brachyura",25,27,"species",230,"fb","TL","spe-FAO",3.18250000476837,0.00351499998942018
"Sparidae","Pagellus","erythrinus",25,27,"species",230,"fb","TL","spe-LME",2.94583336512248,0.0152500001713634
"Mugilidae","Chelon","auratus",25,27,"species",230,"fb","TL","gen-LME",3.07299995422363,0.00902333358923594
"Sparidae","Diplodus","vulgaris",25,27,"species",230,"fb","TL","spe-LME",3.07218000888824,0.0138199999462813
"Callionymidae","Synchiropus","phaeton",25,27,"species",230,"fb","TL","spe-LME",2.57200002670288,0.0130899995565414
"Clupeidae","Sprattus","sprattus",25,27,"species",230,"fb","TL","spe-FAO",3.11000001430511,0.00523500004783273
"Serranidae","Anthias","anthias",25,27,"species",230,"fb","TL","spe-LME",2.61100006103516,0.0241999998688698
"Bothidae","Arnoglossus","thori",25,27,"species",230,"fb","TL","spe-LME",3.085666735967,0.0126000000163913
