family,genus,species,lme,fao,level,FB_E_Code,source,type.length,taxo,b,a
Moridae,Halargyreus,johnsonii,24,27,species,235,fb,TL,fam-FAO,3.514999962,0.0012
Sternoptychidae,Argyropelecus,,24,27,genus,235,fb,TL,gen-Ocean,3,0.016942618
Etmopteridae,Centroscyllium,fabricii,24,27,species,235,fb,TL,fam-FAO,3.092000008,0.003085
Trachichthyidae,Hoplostethus,mediterraneus mediterraneus,24,27,species,235,fb,TL,gen-LME,3.305000067,0.00492
Macrouridae,Nezumia,sclerorhynchus,24,27,species,235,fb,TL,spe-FAO,3.23300004,0.0009
Serranidae,Serranus,scriba,24,27,species,235,fb,TL,spe-FAO,3.099999905,0.01
Syngnathidae,Hippocampus,guttulatus,24,27,species,235,fb,TL,spe-FAO,2.809000015,0.00486
Triglidae,Trigla,lyra,24,27,species,235,fb,TL,spe-FAO,2.960000038,0.0082
Syngnathidae,Entelurus,aequoreus,24,27,species,235,fb,TL,spe-LME,3,0.00022
Lotidae,Gaidropsarus,macrophthalmus,25,27,species,230,fb,TL,spe-LME,2.950000048,0.00634
Mullidae,Mullus,surmuletus,25,27,species,230,fb,TL,spe-LME,3.13284599,0.009469
Paralepididae,Arctozenus,risso,25,27,species,230,fb,TL,fam-Ocean,2.94599998,0.00266
Chimaeridae,Chimaera,monstrosa,25,27,species,230,fb,TL,spe-LME,3.270499945,0.00387
Berycidae,Beryx,splendens,25,27,species,230,fb,TL,gen-Ocean,3,0.013939463
Sparidae,Diplodus,vulgaris,24,27,species,235,fb,TL,spe-FAO,3.072180009,0.01382
Chlorophthalmidae,Chlorophthalmus,agassizi,24,27,species,235,fb,TL,spe-FAO,3.094499946,0.00553
Gobiidae,Pomatoschistus,norvegicus,24,27,species,235,fb,TL,gen-FAO,3.156666756,0.007553333
Myxinidae,Myxine,glutinosa,24,27,species,235,fb,TL,fam-Ocean,2.714701986,0.008065
Scomberesocidae,Scomberesox,saurus saurus,24,27,species,235,fb,TL,gen-LME,3.193000078,0.0015
Myctophidae,Myctophum,punctatum,24,27,species,235,fb,TL,spe-Ocean,3,0.0080369
Paralepididae,Arctozenus,risso,24,27,species,235,fb,TL,fam-Ocean,2.94599998,0.00266
Ammodytidae,Ammodytes,marinus,24,27,species,235,fb,TL,spe-Ocean,3.439500093,0.001
Gobiidae,Pomatoschistus,lozanoi,24,27,species,235,fb,TL,gen-FAO,3.156666756,0.007553333
Scorpaenidae,Scorpaena,notata,24,27,species,235,fb,TL,spe-FAO,3.052153881,0.017489231
Blenniidae,Blennius,ocellaris,25,27,species,230,fb,TL,spe-LME,2.936500072,0.0154
Somniosidae,Scymnodon,ringens,25,27,species,230,fb,TL,fam-FAO,3.237750053,0.015088
Stichaeidae,Chirolophis,ascanii,24,27,species,235,fb,TL,fam-Ocean,2.596049994,0.063455002
Ammodytidae,Ammodytes,tobianus,25,27,species,230,fb,TL,spe-LME,2.559999943,0.0098
Lotidae,Enchelyopus,cimbrius,25,27,species,230,fb,TL,spe-FAO,3.105999947,0.0035
Myctophidae,Ceratoscopelus,maderensis,25,27,species,230,fb,TL,fam-LME,2.980000019,0.0051
Moridae,Halargyreus,johnsonii,25,27,species,230,fb,TL,fam-LME,3.389999986,0.00205
Parazenidae,Cyttopsis,rosea,24,27,species,235,NA,NA,NA,3,0.01698
Molidae,Mola,mola,24,27,species,235,fb,TL,spe-FAO,3.024999976,0.0517
Myctophidae,Lampanyctus,crocodilus,25,27,species,230,fb,TL,spe-LME,2.980000019,0.0051
Moridae,Mora,moro,25,27,species,230,fb,TL,spe-LME,3.369999886,0.0024
Synaphobranchidae,Synaphobranchus,kaupii,25,27,species,230,fb,TL,spe-Ocean,3.17750001,0.000705
Macrouridae,Coelorinchus,caelorhincus,24,27,species,235,fb,TL,spe-FAO,3.064499974,0.064844999
Gadidae,Melanogrammus,aeglefinus,25,27,species,230,fb,TL,spe-Ocean,3.11500001,0.00618
Myctophidae,Myctophum,punctatum,25,27,species,230,fb,TL,spe-Ocean,3,0.0080369
Stomiidae,Stomias,boa boa,25,27,species,230,fb,TL,gen-Ocean,3.105999947,0.00126
Macrouridae,Coelorinchus,caelorhincus,25,27,species,230,fb,TL,spe-LME,3.064499974,0.064844999
Trichiuridae,Lepidopus,caudatus,25,27,species,230,fb,TL,spe-LME,3.200000048,0.000296667
Myctophidae,Ceratoscopelus,maderensis,24,27,species,235,fb,TL,fam-FAO,2.980000019,0.0051
Paralepididae,Macroparalepis,affinis,24,27,species,235,fb,TL,fam-Ocean,2.94599998,0.00266
Sternoptychidae,Argyropelecus,hemigymnus,24,27,species,235,fb,TL,gen-Ocean,3,0.016942618
Stomiidae,Stomias,boa boa,24,27,species,235,fb,TL,gen-Ocean,3.105999947,0.00126
Macrouridae,Trachyrincus,scabrus,24,27,species,235,fb,TL,spe-FAO,3.232000113,0.00129
Myctophidae,Myctophum,,24,27,genus,235,fb,TL,gen-Ocean,2.535750031,0.038866725
Dalatiidae,Dalatias,licha,25,27,species,230,fb,TL,fam-Ocean,3.24000001,0.00181
Trachichthyidae,Hoplostethus,mediterraneus mediterraneus,25,27,species,230,fb,TL,gen-LME,3.126333396,0.01049
Gadidae,Pollachius,pollachius,25,27,species,230,fb,TL,spe-FAO,3.108333349,0.005953333
Sparidae,Pagellus,acarne,25,27,species,230,fb,TL,spe-LME,3.099555545,0.011094444
Scorpaenidae,Scorpaena,notata,25,27,species,230,fb,TL,spe-LME,3.059500027,0.017826
Sparidae,Spondyliosoma,cantharus,25,27,species,230,fb,TL,spe-LME,3.059714249,0.012445714
Gobiidae,Pomatoschistus,,25,27,genus,230,fb,TL,gen-LME,3.165000081,0.00739
Rajidae,Raja,montagui,25,27,species,230,fb,TL,spe-FAO,3.270500064,0.002355
Triglidae,Chelidonichthys,obscurus,25,27,species,230,fb,TL,spe-LME,3.232666691,0.005095
Berycidae,Beryx,decadactylus,25,27,species,230,fb,TL,spe-Ocean,3,0.013939463
Myctophidae,Myctophum,,25,27,genus,230,fb,TL,gen-Ocean,2.535750031,0.038866725
Scombridae,Scomber,japonicus,24,27,species,235,fb,TL,spe-Ocean,3.21371431,0.007787143
Scombridae,Scomber,japonicus,25,27,species,230,fb,TL,spe-LME,3.358999968,0.002576667
Lotidae,Molva,dypterygia,24,27,species,235,fb,TL,spe-LME,3.148999929,0.00191
Chlorophthalmidae,Chlorophthalmus,agassizi,25,27,species,230,fb,TL,spe-LME,3.094499946,0.00553
Bothidae,Arnoglossus,imperialis,25,27,species,230,fb,TL,spe-LME,3.167999983,0.0052375
Scorpaenidae,Scorpaena,scrofa,25,27,species,230,fb,TL,spe-LME,3.124000072,0.0121
Sciaenidae,Umbrina,canariensis,25,27,species,230,fb,TL,spe-LME,3.210000038,0.0083
Scombridae,Scomber,colias,24,27,species,235,fb,TL,spe-FAO,3.131000042,0.0051
Phosichthyidae,Polymetme,thaeocoryla,24,27,species,235,fb,TL,gen-FAO,3.115999937,0.00337
Gobiidae,Buenia,jeffreysii,24,27,species,235,fb,TL,fam-LME,3,0.0111
Clupeidae,Spratelloides,lewisi,24,27,species,235,fb,TL,fam-LME,3.037558829,0.007866088
Somniosidae,Scymnodon,ringens,24,27,species,235,fb,TL,fam-FAO,3.237750053,0.015088
Centrophoridae,Deania,profundorum,24,27,species,235,fb,TL,spe-Ocean,3.204999924,0.00161
Paralepididae,Lestidiops,jayakari jayakari,24,27,species,235,fb,TL,gen-Ocean,2.927999973,0.00128
Myctophidae,Benthosema,glaciale,24,27,species,235,fb,TL,fam-FAO,2.980000019,0.0051
Macrouridae,Nezumia,aequalis,25,27,species,230,fb,TL,spe-Ocean,3,0.00376
Etmopteridae,Etmopterus,princeps,25,27,species,230,fb,TL,gen-LME,3.092000008,0.003085
Centrophoridae,Deania,profundorum,25,27,species,230,fb,TL,spe-Ocean,3.204999924,0.00161
Macrouridae,Trachyrincus,scabrus,25,27,species,230,fb,TL,spe-LME,3.232000113,0.00129
Paralepididae,Lestidiops,jayakari jayakari,25,27,species,230,fb,TL,gen-Ocean,2.927999973,0.00128
Myctophidae,Benthosema,glaciale,25,27,species,230,fb,TL,fam-LME,2.980000019,0.0051
Phosichthyidae,Polymetme,thaeocoryla,25,27,species,230,fb,TL,gen-LME,3.115999937,0.00337
Bramidae,Brama,brama,25,27,species,230,fb,TL,spe-Ocean,3.608999968,0.0011
Scombridae,Scomber,colias,25,27,species,230,fb,TL,spe-LME,3.131000042,0.0051
Serranidae,Serranus,cabrilla,25,27,species,230,fb,TL,spe-LME,2.819685698,0.025342857
Triglidae,Chelidonichthys,lastoviza,25,27,species,230,fb,TL,gen-LME,3.059142896,0.009269286
Moronidae,Dicentrarchus,labrax,25,27,species,230,fb,TL,spe-LME,3.009500027,0.009595
Soleidae,Microchirus,,24,27,genus,235,fb,TL,gen-LME,3.078999996,0.0089
Dasyatidae,Dasyatis,tortonesei,24,27,species,235,fb,TL,gen-Ocean,2.900069976,0.019950026
Labridae,Symphodus,melops,24,27,species,235,fb,TL,spe-LME,3.123333375,0.00832
Mugilidae,Chelon,auratus,24,27,species,235,fb,TL,gen-FAO,3.072999954,0.009023334
Gobiesocidae,Lepadogaster,,24,27,genus,235,fb,TL,gen-Ocean,3,0.023065377
Argentinidae,NA,,24,27,family,235,fb,TL,fam-LME,3.052999973,0.0053
Ammodytidae,NA,,24,27,family,235,fb,TL,fam-FAO,2.559999943,0.0098
Macrouridae,NA,,24,27,family,235,fb,TL,fam-FAO,3.051750004,0.104886247
Syngnathidae,NA,,24,27,family,235,fb,TL,fam-LME,3.17566665,0.000233333
Scorpaenidae,NA,,24,27,family,235,fb,TL,fam-LME,3,0.0176
Pholidae,Pholis,gunnellus,24,27,species,235,fb,TL,spe-LME,3.017999887,0.0043
Blenniidae,Parablennius,gattorugine,24,27,species,235,fb,TL,spe-LME,3,0.0115
Mullidae,Mullus,barbatus barbatus,24,27,species,235,fb,TL,spe-FAO,3.017749965,0.0087075
Lotidae,Gaidropsarus,,24,27,genus,235,fb,TL,gen-LME,2.959000111,0.0108
Cyclopteridae,Cyclopterus,lumpus,24,27,species,235,fb,TL,spe-LME,2.938999891,0.058699999
Zoarcidae,NA,,24,27,family,235,fb,TL,fam-FAO,3.261674941,0.00363
Sparidae,NA,,24,27,family,235,fb,TL,fam-LME,3.107260013,0.021095
Gobiesocidae,Diplecogaster,bimaculata bimaculata,24,27,species,235,fb,TL,fam-Ocean,3.072666645,0.011124229
Pentanchidae,Galeus,murinus,24,27,species,235,fb,TL,gen-FAO,3.094166676,0.002043333
Rajidae,Amblyraja,radiata,24,27,species,235,fb,TL,spe-LME,2.190000057,0.157000005
Cyprinidae,Abramis,,24,27,genus,235,fb,TL,gen-Ocean,3.162428566,0.008845
Cottidae,Micrenophrys,lilljeborgii,24,27,species,235,fb,TL,fam-LME,3.062000036,0.014
Cottidae,NA,,24,27,family,235,fb,TL,fam-LME,3.062000036,0.014
Syngnathidae,Nerophis,,24,27,genus,235,fb,TL,gen-LME,3,0.00042
Pleuronectidae,Hippoglossus,hippoglossus,24,27,species,235,fb,TL,spe-FAO,3.101000071,0.0203
Petromyzontidae,Lampetra,fluviatilis,24,27,species,235,fb,TL,spe-FAO,3.070500016,0.001513
Rajidae,Rostroraja,alba,24,27,species,235,fb,TL,spe-Ocean,3.029999971,0.00529
Labridae,NA,,24,27,family,235,fb,TL,fam-LME,3.126300025,0.008633
Bramidae,Brama,brama,24,27,species,235,fb,TL,spe-LME,3.608999968,0.0011
Myctophidae,Lampanyctus,,24,27,genus,235,fb,TL,gen-FAO,2.980000019,0.0051
Notacanthidae,NA,,24,27,family,235,fb,TL,fam-FAO,3.059999943,0.0012
Somniosidae,Centroscymnus,coelolepis,24,27,species,235,fb,TL,spe-Ocean,3.25999999,0.011853
Lotidae,Brosme,brosme,24,27,species,235,fb,TL,spe-LME,3.188999891,0.00514
Notacanthidae,Notacanthus,bonaparte,24,27,species,235,fb,TL,spe-FAO,3.059999943,0.0012
Epigonidae,Epigonus,telescopus,24,27,species,235,fb,TL,spe-Ocean,3,0.013363492
Callionymidae,NA,,24,27,family,235,fb,TL,fam-LME,2.72300005,0.008466667
Percidae,Sander,lucioperca,24,27,species,235,fb,TL,spe-LME,3.150000016,0.00447
Cottidae,Triglops,murrayi,24,27,species,235,fb,TL,spe-Ocean,3,0.008803328
Centrolophidae,Centrolophus,niger,24,27,species,235,fb,TL,spe-LME,3.345999956,0.0024
Scophthalmidae,Zeugopterus,regius,24,27,species,235,fb,TL,gen-LME,3.145999908,0.0139
Macrouridae,Nezumia,aequalis,24,27,species,235,fb,TL,spe-Ocean,3,0.00376
Stomiidae,Chauliodus,sloani,24,27,species,235,fb,TL,spe-FAO,3.180000067,0.0009
Trichiuridae,Aphanopus,carbo,24,27,species,235,fb,TL,spe-FAO,3.370999972,0.000243667
Centrophoridae,Centrophorus,squamosus,24,27,species,235,fb,TL,gen-Ocean,3.130124986,0.00477375
Macrouridae,Trachyrincus,murrayi,24,27,species,235,fb,TL,gen-FAO,3.232000113,0.00129
Hexanchidae,Heptranchias,perlo,24,27,species,235,fb,TL,fam-Ocean,3,0.01008792
Mullidae,NA,,24,27,family,235,fb,TL,fam-LME,3.243000031,0.006096667
Mullidae,Mullus,,24,27,genus,235,fb,TL,gen-LME,3.243000031,0.006096667
Sebastidae,Sebastes,,24,27,genus,235,fb,TL,gen-LME,3.137000084,0.0115
Macrouridae,Coelorinchus,labiatus,24,27,species,235,fb,TL,gen-FAO,3.064499974,0.064844999
Balistidae,Balistes,,24,27,genus,235,fb,TL,gen-LME,3.088999987,0.0124
Somniosidae,Centroscymnus,crepidater,24,27,species,235,fb,TL,gen-Ocean,3.202499986,0.0177565
Chimaeridae,Hydrolagus,mirabilis,24,27,species,235,fb,TL,gen-Ocean,3.14199996,0.0052825
Paralepididae,Magnisudis,atlantica,24,27,species,235,fb,TL,fam-Ocean,2.94599998,0.00266
Gasterosteidae,Spinachia,spinachia,24,27,species,235,fb,TL,spe-LME,3,0.0021
Chimaeridae,Chimaera,opalescens,24,27,species,235,fb,TL,gen-FAO,3.270499945,0.00387
Stichaeidae,Lumpenus,lampretaeformis,24,27,species,235,fb,TL,spe-Ocean,2.089999914,0.0164
Petromyzontidae,NA,,24,27,family,235,fb,TL,fam-LME,3,0.00173
Ammodytidae,Hyperoplus,,24,27,genus,235,fb,TL,gen-Ocean,3,0.002357682
Salmonidae,Salmo,,24,27,genus,235,fb,TL,gen-FAO,3.132473767,0.00727375
Arhynchobatidae,Bathyraja,brachyurops,24,27,species,235,fb,TL,gen-Ocean,3.106732006,0.00464556
Salmonidae,Salmo,trutta trutta,24,27,species,235,fb,TL,gen-FAO,3.132473767,0.00727375
Clupeidae,Alosa,,25,27,genus,230,fb,TL,gen-LME,2.720199966,0.043371999
Serranidae,Serranus,hepatus,25,27,species,230,fb,TL,spe-LME,3.059249997,0.0165625
Carangidae,Trachurus,picturatus,25,27,species,230,fb,TL,spe-LME,3.073750019,0.0064775
Triglidae,Lepidotrigla,,25,27,genus,230,fb,TL,gen-LME,3.137999964,0.00824
Centriscidae,Macroramphosus,,25,27,genus,230,fb,TL,gen-LME,2.88499999,0.0128
Citharidae,Citharus,linguatula,25,27,species,230,fb,TL,spe-LME,3.048399973,0.007128
Engraulidae,Engraulis,,25,27,genus,230,fb,TL,gen-LME,3.196794131,0.004032647
Sparidae,Pagrus,pagrus,25,27,species,230,fb,TL,spe-LME,2.931333303,0.021133333
Ammodytidae,Hyperoplus,lanceolatus,25,27,species,230,fb,TL,gen-Ocean,3,0.002357682
Rajidae,Raja,brachyura,25,27,species,230,fb,TL,spe-FAO,3.182500005,0.003515
Sparidae,Pagellus,erythrinus,25,27,species,230,fb,TL,spe-LME,2.945833365,0.01525
Mugilidae,Chelon,auratus,25,27,species,230,fb,TL,gen-LME,3.072999954,0.009023334
Sparidae,Diplodus,vulgaris,25,27,species,230,fb,TL,spe-LME,3.072180009,0.01382
Parazenidae,Cyttopsis,rosea,25,27,species,230,NA,NA,NA,3,0.01698
Callionymidae,Synchiropus,phaeton,25,27,species,230,fb,TL,spe-LME,2.572000027,0.01309
Clupeidae,Sprattus,sprattus,25,27,species,230,fb,TL,spe-FAO,3.110000014,0.005235
Serranidae,Anthias,anthias,25,27,species,230,fb,TL,spe-LME,2.611000061,0.0242
Bothidae,Arnoglossus,thori,25,27,species,230,fb,TL,spe-LME,3.085666736,0.0126
Centracanthidae,Spicara,maena,25,27,species,230,fb,TL,spe-LME,3.038333337,0.010573334
Sparidae,Pagellus,bogaraveo,25,27,species,230,fb,TL,spe-LME,2.94599998,0.017395
Molidae,Mola,mola,25,27,species,230,fb,TL,spe-FAO,3.024999976,0.0517
Scorpaenidae,Scorpaena,,25,27,genus,230,fb,TL,gen-LME,3.098371455,0.016254286
Bothidae,Arnoglossus,rueppelii,25,27,species,230,fb,TL,spe-LME,3.00999999,0.0051
Rajidae,Raja,miraletus,25,27,species,230,fb,TL,spe-LME,3.142999967,0.002963333
Atherinidae,Atherina,presbyter,25,27,species,230,fb,TL,spe-LME,3.049999952,0.0064
Callanthiidae,Callanthias,ruber,25,27,species,230,NA,NA,NA,3.08,0.00977
Sparidae,Sarpa,salpa,25,27,species,230,fb,TL,spe-LME,2.997500002,0.017365
Rajidae,Raja,undulata,25,27,species,230,fb,TL,spe-LME,3.039999962,0.006195
Chaunacidae,Chaunax,pictus,25,27,species,230,NA,NA,NA,3,0.01995
Carangidae,Trachurus,mediterraneus,25,27,species,230,fb,TL,spe-LME,2.683500051,0.0214
Mullidae,Mullus,barbatus barbatus,25,27,species,230,fb,TL,spe-LME,3.017749965,0.0087075
Sparidae,Diplodus,bellottii,25,27,species,230,fb,TL,spe-LME,3.23300004,0.009176
Sparidae,Pagrus,auriga,25,27,species,230,fb,TL,spe-Ocean,3,0.019051975
Tetraodontidae,Sphoeroides,pachygaster,25,27,species,230,fb,TL,spe-LME,3.016000032,0.017200001
Cynoglossidae,Symphurus,nigrescens,25,27,species,230,fb,TL,spe-LME,2.98300004,0.0077
Scophthalmidae,Scophthalmus,maximus,25,27,species,230,fb,TL,spe-FAO,3.012625039,0.01719
Sparidae,Diplodus,annularis,25,27,species,230,fb,TL,spe-LME,3.176540017,0.011308
Phycidae,Phycis,phycis,25,27,species,230,fb,TL,spe-LME,3.15899992,0.006695
Trachinidae,Echiichthys,vipera,25,27,species,230,fb,TL,spe-LME,3.049999952,0.0105
Triglidae,Lepidotrigla,dieuzeidei,25,27,species,230,fb,TL,spe-LME,3.12349999,0.0083
Triglidae,Lepidotrigla,cavillone,25,27,species,230,fb,TL,spe-LME,3.147666613,0.0082
Sparidae,Sparus,aurata,25,27,species,230,fb,TL,spe-LME,3.037999988,0.01486
Pentanchidae,Galeus,atlanticus,25,27,species,230,fb,TL,spe-LME,3.069999933,0.0023
Uranoscopidae,Uranoscopus,scaber,25,27,species,230,fb,TL,spe-LME,2.828999996,0.0305
Scophthalmidae,Scophthalmus,rhombus,25,27,species,230,fb,TL,spe-LME,2.980000019,0.0136
Sparidae,Pagellus,bellottii,25,27,species,230,fb,TL,spe-LME,3.004500031,0.0138
Sebastidae,Sebastes,viviparus,24,27,species,235,fb,TL,spe-LME,3.137000084,0.0115
Anarhichadidae,Anarhichas,lupus,24,27,species,235,fb,TL,spe-LME,3.159666697,0.0051
Centrolophidae,Schedophilus,medusophagus,24,27,species,235,fb,TL,spe-Ocean,3,0.012321563
Phycidae,NA,,24,27,family,235,fb,TL,fam-LME,3.388999939,0.0022
Trachipteridae,Trachipterus,arcticus,24,27,species,235,fb,TL,spe-FAO,3,0.00183
Rajidae,Dipturus,nidarosiensis,24,27,species,235,fb,TL,gen-FAO,3.539000034,0.00048
Zoarcidae,Zoarces,viviparus,24,27,species,235,fb,TL,fam-FAO,3.261674941,0.00363
Gasterosteidae,Gasterosteus,aculeatus aculeatus,24,27,species,235,fb,TL,gen-FAO,3.049000025,0.0105
Gobiidae,Crystallogobius,linearis,24,27,species,235,fb,TL,fam-LME,3,0.0111
Anguillidae,Anguilla,,24,27,genus,235,fb,TL,gen-LME,3.200500011,0.000982833
Anguillidae,Anguilla,,22,27,genus,139,fb,TL,gen-LME,3.180428607,0.001019429
Triglidae,NA,,24,27,family,235,fb,TL,fam-LME,3.152999986,0.005921818
Zeidae,Zenopsis,conchifer,24,27,species,235,fb,TL,spe-FAO,3.061500072,0.018615
Stomiidae,Stomias,boa ferox,24,27,species,235,fb,TL,gen-Ocean,3.105999947,0.00126
Phycidae,NA,,22,27,family,139,fb,TL,fam-LME,3.388999939,0.0022
